Date time;Volume [mV];Light_Level [Ohms];Temperature-DHT [Celsius];Pressure [Hectopascal];Temperature-BMP [Celsius];Relative_Humidity [%];Air_Quality [Ohms];Carbon_Monoxide [Ohms];Nitrogen_Dioxide [Ohms]
6/1/2017 3:25;9.451.612.903;10220000;2.589.999.962;1.042.867.994;24.095;21;448.627.451;3.289.539.221;3.608.108.108
6/1/2017 3:30;9.322.580.645;10220000;2.589.999.962;1.042.914.213;24.035;21;448.758.812;3.293.411.313;3.608.108.108
6/1/2017 3:35;9.419.354.839;10220000;2.589.999.962;104.309.758;24;2.093.499.975;449.152.895;329211.74;3.608.108.108
6/1/2017 3:40;9.661.290.323;10220000;2.592.499.971;1.043.174.444;24.03;209.749.999;448.890.173;3.292.761.945;3.608.108.108
6/1/2017 3:45;9.693.548.387;10220000;258.699.995;1.043.163.894;23.975;2.091.499.968;4.499.410.609;3.295.342.542;3.609.150.667
6/1/2017 3:50;9.451.612.903;10220000;2.580.999.928;1.043.131.742;23.975;21;4.499.410.609;3.300.510.994;3.624.789.042
6/1/2017 3:55;9.516.129.032;10220000;2.579.999.924;1.043.183.487;23.91;2.098.499.994;4.499.410.609;3.299.217.067;3.628.959.276
6/1/2017 4:00;9.451.612.903;10220000;2.579.999.924;1.043.298.532;23.9;2.098.999.996;45000.7;3.301.157.957;3.628.959.276
6/1/2017 4:05;9.548.387.097;10220000;2.579.999.924;1.043.373.386;23.91;2.092.499.971;4.501.388.781;329.986.403;3.628.959.276
6/1/2017 4:10;1.001.612.903;10220000;2.580.499.926;1.043.347.765;23.915;2.089.999.962;4.511.279.644;3.302.451.884;3.628.959.276
6/1/2017 4:15;9.290.322.581;10220000;2.580.499.926;1.043.326.162;23.87;2.089.999.962;4.509.301.471;3.304.392.774;3.628.959.276
6/1/2017 4:20;9.725.806.452;10220000;2.579.999.924;1.043.273.915;23.765;2.089.999.962;4.512.598.425;3.303.098.847;3.628.959.276
6/1/2017 4:25;9.274.193.548;10220000;2.579.999.924;1.043.237.744;23.815;2.089.999.962;4.517.232.369;3.306.333.664;3.630.011.312
6/1/2017 4:30;9.532.258.065;10220000;2.577.499.962;1.043.307.072;23.815;2.089.999.962;4.515.908.385;3.306.983.059;3.638.427.602
6/1/2017 4:35;1.129.032.258;10220000;2.577.499.962;1.043.327.669;23.79;2.087.499.952;4.525.838.264;3.316.765.934;3.653.204.279
6/1/2017 4:40;1.385.483.871;10220000;2.569.000.072;1.043.280.446;23.795;2.095.999.985;4.525.176.272;3.322.694.199;365.852.237
6/1/2017 4:45;1.003.225.806;10220000;2.575.999.985;1.043.200.568;23.785;2.084.999.943;4.525.838.264;3.310.220.308;36500
6/1/2017 4:50;9.435.483.871;10220000;2.573.500.023;1.043.199.061;23.74;2.084.999.943;4.531.155.132;3.313.464.854;36500
6/1/2017 4:55;9.322.580.645;10220000;2.571.000.061;1.043.224.682;23.755;2.088.499.956;4.533.813.567;3.316.062.436;36500
6/1/2017 5:00;9.951.612.903;10220000;2.570.000.076;1.043.121.695;23.77;2.088.499.956;4.539.130.435;3.322.558.837;36500
6/1/2017 5:05;9.693.548.387;10220000;2.569.500.074;1.043.106.623;23.8;2.089.999.962;4.538.465.826;3.321.911.887;3.651.061.644
6/1/2017 5:10;9.725.806.452;10220000;2.565.500.059;1.043.212.123;23.745;2.089.999.962;4.539.130.435;3.320.608.204;36500
6/1/2017 5:15;9.758.064.516;10220000;2.560.000.038;1.043.144.302;23.715;2.089.999.962;4.541.799.397;3.320.608.204;3.655.308.219
6/1/2017 5:20;9.677.419.355;10220000;2.560.000.038;1.043.077.485;23.62;2.089.999.962;454.446.836;3.323.860.074;3.664.863.014
6/1/2017 5:25;9.677.419.355;10220000;2.560.000.038;1.043.085.021;23.655;2.089.999.962;4.552.475.248;332.646.744;3.671.232.877
6/1/2017 5:30;9.241.935.484;10220000;2.560.000.038;1.043.062.414;23.675;2.089.999.962;4.552.475.248;3.329.074.806;3.671.232.877
6/1/2017 5:35;9.693.548.387;10220000;2.560.000.038;1.043.061.409;23.64;2.088.999.958;4.552.475.248;3.329.074.806;3.671.232.877
6/1/2017 5:40;9.467.741.935;10220000;2.560.000.038;104.304.684;23.665;2.089.999.962;4.555.154.801;3.327.771.123;3.671.232.877
6/1/2017 5:45;9.516.129.032;10220000;2.560.000.038;1.043.023.229;23.66;2.084.499.941;4.557.834.355;3.330.378.489;3.671.232.877
6/1/2017 5:50;9.725.806.452;10220000;2.560.000.038;1.042.994.091;23.67;2.081.499.929;4.552.475.248;3.325.818.044;3.671.232.877
6/1/2017 5:55;9.516.129.032;10220000;2.560.000.038;1.043.025.741;23.635;2.079.999.924;4.562.523.574;333.103.279;3.671.232.877
6/1/2017 6:00;1.012.903.226;10220000;2.560.000.038;1.043.057.893;23.65;2.079.999.924;4.566.545.568;3.334.296.917;3.675.518.411
6/1/2017 6:05;9.338.709.677;10220000;2.559.000.034;1.043.136.766;23.66;2.084.499.941;456.721.812;3.337.556.124;3.688.375.016
6/1/2017 6:10;9.774.193.548;10220000;2.560.000.038;1.043.146.813;23.6;2.079.999.924;4.568.563.224;3.338.210.425;369.266.055
6/1/2017 6:15;1.564.516.129;10220000;2.554.000.015;1.043.214.634;23.62;2.079.999.924;4.573.271.088;3.361.310.324;3.703.503.167
6/1/2017 6:20;9.693.548.387;10220000;2.555.500.021;1.043.288.484;23.545;2.079.999.924;4.579.324.056;3.338.864.727;369.266.055
6/1/2017 6:25;100;10220000;2.551.000.004;1.043.382.429;23.59;2.079.999.924;4.579.326.735;334.345.473;3.694.833.078
6/1/2017 6:30;9.612.903.226;10220000;25.5;1.043.415.083;23.425;2.076.999.969;4.578.651.504;3.342.790.534;369.266.055
6/1/2017 6:35;9.661.290.323;10220000;25.5;1.043.421.112;23.45;2.076.499.977;4.588.777.296;3.349.992.795;369.266.055
6/1/2017 6:40;9.580.645.161;10220000;2.549.499.998;1.043.448.742;23.455;2.077.999.954;4.592.828.685;335.327.667;3.713.204.456
6/1/2017 6:45;9.322.580.645;10220000;25.5;1.043.481.899;23.495;2.078.499.947;4.592.831.381;3.351.968.082;3.713.204.456
6/1/2017 6:50;9.725.806.452;10220000;2.545.999.985;1.043.519.578;23.505;2.078.999.939;4.592.828.685;3.353.933.445;3.714.285.714
6/1/2017 6:55;9.532.258.065;10220000;2.543.999.977;1.043.482.904;23.445;2.079.999.924;4.592.828.685;335.590.377;3.714.285.714
6/1/2017 7:00;9.758.064.516;10220000;2.549.499.998;1.043.477.378;23.385;2.072.000.046;4.594.865.162;3.352.632.306;3.717.559.524
6/1/2017 7:05;9.629.032.258;10220000;2.539.999.962;1.043.385.945;23.51;2.079.999.924;4.622.066.485;337.502.256;3.737.222.684
6/1/2017 7:10;9.435.483.871;10220000;2.532.999.935;1.043.249.299;23.735;2.075.999.975;4.646.703.447;3.423.569.003;3.773.703.543
6/1/2017 7:15;9.838.709.677;10220000;2.520.500.011;1.043.279.441;23.97;2.095.499.983;4.628.200.401;343967.2;3.780.373.832
6/1/2017 7:20;9.661.290.323;10220000;2.517.000.065;1.043.340.731;24.155;2.104.000.015;4.625.466.934;345.315.412;3.787.106.753
6/1/2017 7:25;9.693.548.387;10220000;2.530.999.956;1.043.418.097;24.08;2.091.999.969;4.628.203.129;345.112.547;3.790.473.213
6/1/2017 7:30;9.983.870.968;10220000;2.531.499.939;1.043.442.211;24.16;2.087.499.952;4.626.155.757;345.180.255;3.793.839.674
6/1/2017 7:35;9.838.709.677;10220000;2.530.999.928;1.043.467.833;24.245;2.093.999.977;4.615.921.624;3.444.385.712;3.780.373.832
6/1/2017 7:40;9.338.709.677;10220000;251.550.004;1.043.428.647;24.34;2.107.000.027;4.616.596.806;3.449.104.587;3.780.373.832
6/1/2017 7:45;9.467.741.935;10220000;2.501.500.006;1.043.374.391;24.325;2.126.499.977;4.607.748.503;3.433.624.739;3.767.033.254
6/1/2017 7:50;1.503.225.806;9964250;2.508.000.031;1.043.331.186;24.315;2.124.000.025;4.598.254.797;3.453.299.508;3.770.410.153
6/1/2017 7:55;1.041.935.484;10220000;2.503.000.011;1.043.261.858;24.56;2.198.999.987;4.496.995.702;3.414.864.778;3.703.562.965
6/1/2017 8:00;9.241.935.484;7662500;2.484.999.962;1.043.199.563;24.64;2.268.500.013;4.407.932.672;3.405.521.782;364.158.371
6/1/2017 8:05;9.435.483.871;5105000;2.482.499.943;1.043.098.585;24.745;2.293.499.975;437.730.377;3.410.856.274;3.624.789.042
6/1/2017 8:10;9.548.387.097;4337750;2.479.999.924;1.043.070.954;24.795;230.250.001;4.362.114.644;3.416.195.856;3.610.193.225
6/1/2017 8:15;1.006.451.613;2564550;2.484.999.943;1.043.111.647;24.745;2.312.500.048;4.360.221.782;3.425.571.968;3.609.150.667
6/1/2017 8:20;9.548.387.097;1.452.240.476;2.495.499.983;1.043.060.907;24.765;2.317.000.065;4.357.062.971;343.093.194;360.190.886
6/1/2017 8:25;9.225.806.452;8.310.432.005;2.499.499.998;1.042.963.948;24.82;2.316.000.061;4.361.482.881;3.441.687.749;3.600.875.651
6/1/2017 8:30;9.612.903.226;4.564.762.733;2.492.999.973;1.042.945.862;24.85;2.326.000.004;4.366.536.979;3.443.711.221;360.190.886
6/1/2017 8:35;1.182.258.065;2.389.816.693;2.514.000.044;1.042.851.415;24.705;2.303.000.002;4.372.295.557;3.435.007.086;359.676.152
6/1/2017 8:40;1.056.451.613;4.552.992.344;2.540.499.964;1.042.694.171;24.295;2.335.999.994;4.135.899.567;334.242.951;3.540.791.986
6/1/2017 8:45;105.483.871;3.256.134.851;2.530.999.956;1.042.568.075;24.7;2.431.999.969;3.845.718.083;3.267.715.874;3.479.984.486
6/1/2017 8:50;1.064.516.129;234.825.452;2.535.499.945;1.042.513.315;24.56;2.437.499.962;3.813.591.151;3.267.711.118;3.467.274.465
6/1/2017 8:55;1.051.612.903;176.271.555;2.542.999.973;1.042.642.929;24.62;2.453.500.013;3.772.556.096;3.251.731.616;3.448.797.228
6/1/2017 9:00;9.193.548.387;1.300.005.604;2.576.000.004;1.042.818.761;24.32;238.499.999;3.804.613.484;3.254.283.474;3.465.315.145
6/1/2017 9:05;1.037.096.774;1.043.562.493;258.699.995;1.042.882.061;24.115;2.348.999.996;3.846.657.153;3.264.505.189;3.487.839.028
6/1/2017 9:10;964.516.129;9.437.847.603;26;1.043.126.216;24.02;2.357.000.027;3.858.997.646;3.258.107.693;3.495.736.726
6/1/2017 9:15;9.225.806.452;8.200.408.224;258.699.995;1.043.182.482;24.09;2.337.499.962;384.878.596;3.259.384.812;3.489.806.979
6/1/2017 9:20;9.741.935.484;713.718.013;2.586.499.949;1.043.260.351;24.005;2.330.999.975;384.881.248;3.256.197.949;3.495.736.726
6/1/2017 9:25;9.419.354.839;7.496.776.238;2.572.500.029;1.043.181.478;24.255;2.348.999.996;3.834.866.958;3.261.313.636;3.500.686.928
6/1/2017 9:30;1.561.290.323;6.874.653.988;2.577.999.954;1.043.146.311;24.09;234.749.999;3.829.533.444;3.276.245.064;3.518.634.532
6/1/2017 9:35;9.870.967.742;5.227.149.382;2.573.999.977;1.043.257.337;24.065;2.352.000.008;3.823.681.812;3.255.555.835;3.500.678.182
6/1/2017 9:40;9.709.677.419;4.704.020.218;2.571.500.025;1.043.291.498;24.26;2.356.500.025;3.823.681.802;3.260.666.686;3.504.631.347
6/1/2017 9:45;1.003.225.806;4.842.379.011;2.579.999.924;1.043.300.541;24.13;2.349.499.998;3.814.655.575;3.252.368.972;3.495.736.726
6/1/2017 9:50;9.693.548.387;4.945.288.429;2.581.999.931;1.043.301.043;24.095;2.346.999.989;380.458.181;3.247.909.735;3.495.736.726
6/1/2017 9:55;1.016.129.032;4.382.185.389;2.579.999.952;1.043.267.384;24.165;2.353.500.013;3.799.828.275;3.248.547.105;3.493.760.144
6/1/2017 10:00;9.903.225.806;4.150.438.639;25.7;1.043.299.034;24.29;236.050.004;3.807.240.069;3.261.318.366;3.501.675.219
6/1/2017 10:05;9.112.903.226;3.976.978.672;2.577.499.962;1.043.419.605;24.195;2.313.500.004;3.877.992.881;329.277.401;3.548.750.316
6/1/2017 10:10;1.001.612.903;3.821.387.275;2.578.499.966;1.043.489.937;24.18;2.276.499.996;3.945.285.132;3.316.714.277;3.594.685.628
6/1/2017 10:15;9.225.806.452;3.988.876.163;2.582.999.935;1.043.372.381;24.18;2.244.499.979;3.991.579.156;3.330.378.489;3.623.746.484
6/1/2017 10:20;9.983.870.968;3.699.244.706;2.582.999.935;104.329.602;24.025;2.230.499.973;4.026.050.885;3.341.484.391;3.638.427.602
6/1/2017 10:25;9.661.290.323;3.570.815.196;2.577.999.954;1.043.322.646;24.045;2.252.500.019;4.007.956.781;3.344.109.018;3.636.323.529
6/1/2017 10:30;9.483.870.968;3.762.076.164;2.572.000.046;1.043.470.345;24.065;2.258.000.031;4.018.122.877;3.351.308.819;3.635.271.493
6/1/2017 10:35;9.709.677.419;3.604.046.162;2.575.999.985;1.043.550.725;23.985;2.241.999.969;4.046.017.207;3.350.022.424;3.644.749.297
6/1/2017 10:41;1.101.612.903;3.383.718.799;2.573.999.996;1.043.507.018;23.8;2.350.500.021;3.855.220.387;3.252.028.216;3.517.455.978
6/1/2017 10:46;1.079.032.258;3.156.823.839;2.565.000.057;1.043.330.684;24.07;2.502.000.027;3.634.578.649;3.183.578.693;3.365.323.713
6/1/2017 10:51;1.035.483.871;3.030.579.596;2.570.500.069;1.043.160.378;24.175;2.529.499.998;3.617.129.966;3.179.212.755;3.330.181.029
6/1/2017 10:56;1.120.967.742;269.720.411;2.579.999.924;1.043.002.129;24.235;2.542.999.973;361.564.297;3.181.713.182;3.304.667.057
6/1/2017 11:01;1.053.225.806;2.409.920.822;2.583.999.939;1.043.030.262;24.315;2.542.999.973;3.628.569.282;3.184.204.369;3.287.528.568
6/1/2017 11:06;219.516.129;243.929.692;2.588.499.956;1.042.993.086;24.08;2.537.999.954;3.650.572.697;3.213.239.807;3.299.287.047
6/1/2017 11:11;1.088.709.677;2.465.976.166;2.582.499.933;1.042.904.165;24.15;2.544.999.981;3.669.698.753;3.195.468.876;3.284.830.878
6/1/2017 11:16;1.033.870.968;2.478.663.725;258.699.995;1.042.849.908;24.095;2.542.499.971;3.680.836.978;3.208.663.647;3.280.334.728
6/1/2017 11:21;1.064.516.129;2.385.329.453;2.582.999.935;1.042.855.435;24.035;2.556.000.023;3.690.488.803;3.215.592.465;3.274.991.803
6/1/2017 11:26;1.248.387.097;2.282.632.767;2.595.499.983;1.042.826.799;24.21;2.570.499.973;3.694.049.817;3.213.699.197;32625
6/1/2017 11:31;1.119.354.839;220.982.498;2.606.000.023;104.280.369;24.41;2.538.500.023;3.735.704.976;3.214.327.172;3.267.857.819
6/1/2017 11:36;1.080.645.161;2.204.727.187;2.615.000.057;104.273.185;24.44;2.483.999.987;3.806.753.498;3.221.267.645;3.283.032.418
6/1/2017 11:41;9.903.225.806;2.214.929.727;2.628.499.947;1.042.631.876;24.405;2.450.500.002;3.851.491.718;3.218.739.372;3.285.730.108
6/1/2017 11:46;1.316.129.032;2.199.639.818;2.635.999.947;1.042.570.586;24.295;2.429.999.952;3.885.486.695;3.214.959.825;3.287.528.568
6/1/2017 11:51;1.158.064.516;2.150.420.964;2.634.499.941;1.042.486.187;24.305;2.437.999.954;3.896.910.938;3.225.693.878;3.281.233.958
6/1/2017 11:56;9.677.419.355;2.093.007.487;2.631.999.931;1.042.488.699;24.055;2.443.499.975;391.607.189;3.258.771.184;3.293.845.943
6/1/2017 12:01;1.174.193.548;2.016.261.353;2.640.999.966;1.042.483.173;23.975;2.423.000.011;3.964.711.764;3.290.188.589;3.330.173.246
6/1/2017 12:06;9.483.870.968;1.905.087.623;2.642.499.971;1.042.530.899;24.05;2.415.000.057;3.988.199.387;3.309.578.209;3.339.357.194
6/1/2017 12:11;105.483.871;1.862.267.852;2.628.999.977;1.042.467.097;24.14;2.431.000.004;3.989.881.123;3.316.724.033;3.331.087.749
6/1/2017 12:16;9.580.645.161;1.756.061.982;2.605.500.021;1.042.335.474;24.125;2.455.000.019;4.017.531.356;3.332.993.234;3.347.657.771
6/1/2017 12:21;914.516.129;1.662.136.384;2.600.500.002;1.042.252.581;23.93;2.465.000.057;4.032.309.747;3.343.449.783;3.351.346.917
6/1/2017 12:26;9.419.354.839;1.628.306.314;2.599.499.998;1.042.179.234;23.385;24.775;4.035.720.462;3.355.246.995;3.348.580.058
6/1/2017 12:31;9.258.064.516;1.540.546.942;2.590.499.964;1.042.073.233;23.33;2.473.999.987;4.036.864.304;3.367.088.847;3.344.890.912
6/1/2017 12:36;9.290.322.581;1.632.551.106;2.571.499.987;1.042.048.114;22.68;2.496.999.989;4.045.425.435;3.378.978.094;3.343.968.626
6/1/2017 12:41;1.437.096.774;1.762.723.557;256.050.004;1.042.122.968;22.855;2.523.500.013;4.051.723.964;340.967.318;3.356.005.645
6/1/2017 12:46;1.067.741.935;1.657.840.407;2.560.000.038;1.042.091.318;22.615;2.528.999.968;4.063.783.824;3.397.537.758;3.351.346.917
6/1/2017 12:51;9.838.709.677;1.652.289.678;2.569.000.072;1.041.973.762;23.075;2.512.500.048;4.069.543.106;3.399.533.131;3.347.657.771
6/1/2017 12:56;9.435.483.871;1.705.595.655;2.561.000.042;1.041.930.557;22.8;2.526.000.004;407.531.725;3.410.194.552;3.346.743.368
6/1/2017 13:01;9.758.064.516;187.717.592;2.565.500.059;104.186.977;23.15;2.509.500.027;4.090.944.295;3.416.877.953;3.361.563.011
6/1/2017 13:06;9.693.548.387;1.903.668.306;2.569.000.053;1.041.823.551;22.495;2.502.000.008;4.112.504.139;3.429.598.346;3.374.625.301
6/1/2017 13:11;139.516.129;1.972.602.398;2.578.999.968;1.041.793.408;22.765;2.468.000.021;4.021.961.107;3.370.137.616;3.394.423.368
6/1/2017 13:16;9.629.032.258;2.070.660.895;2.562.500.019;1.041.789.389;23.155;2.510.999.985;3.169.306.655;2.866.456.884;3.272.511.824
6/1/2017 13:21;9.741.935.484;1.730.766.005;2.596.999.989;1.041.709.511;23.825;2.448.499.994;3.094.683.251;2.841.345.637;3.293.823.178
6/1/2017 13:26;1.016.129.032;128.084.168;2.612.500.048;1.041.571.357;24.14;2.444.999.981;3.070.894.626;2.809.894.689;3.256.339.249
6/1/2017 13:31;9.774.193.548;14.140.803;2.614.000.053;1.041.503.536;24.215;2.436.499.958;3.113.656.165;284.808.948;3.244.813.278
6/1/2017 13:36;9.370.967.742;118.078.718;2.613.500.052;1.041.406.075;24.25;242.699.996;3.168.828.156;2.891.235.748;3.259.846.992
6/1/2017 13:41;9.596.774.194;1.126.402.645;2.605.500.021;1.041.319.666;24.295;2.426.499.996;3.214.457.634;2.928.072.115;3.245.697.614
6/1/2017 13:46;120;100.185.639;2.616.499.977;1.041.249.333;24.235;2.422.500.029;3.254.276.423;2.958.293.841;3.247.466.286
6/1/2017 13:51;9.225.806.452;1.066.727.417;2.640.999.966;1.041.228.736;24.12;2.391.999.969;3.298.267.282;2.988.220.634;32625
6/1/2017 13:56;9.387.096.774;1.015.592.087;26.5;1.041.060.942;24.1;2.376.999.969;3.345.194.804;3.019.005.708;3.269.633.891
6/1/2017 14:01;9.725.806.452;8.849.248.512;2.642.499.971;1.040.950.419;24.045;2.375.999.985;3.388.811.062;3.057.875.697;3.288.427.798
6/1/2017 14:06;9.193.548.387;8.622.394.964;2.639.999.962;1.040.915.252;24.05;2.370.000.076;3.426.160.179;3.086.896.682;3.300.132.965
6/1/2017 14:11;9.225.806.452;7.020.805.197;2.632.999.935;1.040.878.579;23.94;2.369.500.055;3.461.174.921;3.103.932.308;3.315.548.878
6/1/2017 14:16;9.661.290.323;5.248.892.443;2.629.999.924;1.040.840.398;24.01;2.368.000.069;3.500.454.708;3.118.608.485;3.316.455.696
6/1/2017 14:21;1.508.064.516;2.783.238.686;2.649.499.998;1.040.797.194;24.54;2.347.000.008;3.534.479.073;3.130.445.017;3.309.339.193
6/1/2017 14:26;9.629.032.258;2.116.552.555;2.691.999.989;1.040.793.175;24.895;2.316.000.013;3.563.077.174;3.113.119.984;3.284.830.878
6/1/2017 14:31;9.612.903.226;2.281.344.117;2.705.500.021;1.040.818.294;24.54;2.310.000.038;3.604.269.605;3.143.830.883;3.311.921.604
6/1/2017 14:36;1.016.129.032;4.009.446.158;27;1.040.807.241;24.23;2.310.000.038;3.631.568.798;3.168.629.118;3.331.087.749
6/1/2017 14:41;1.070.967.742;1.261.675.118;2.664.500.008;1.040.782.122;24.365;2.336.000.023;3.640.574.283;318.920.287;3.324.693.911
6/1/2017 14:46;1.011.290.323;8.568.209.801;2.644.499.979;1.040.838.389;24.515;2.401.500.006;3.624.583.589;3.201.118.471;3.299.233.735
6/1/2017 14:51;9.774.193.548;1.187.739.143;2.647.999.992;1.040.773.582;24.555;243.999.999;3.583.155.368;3.179.233.407;3.261.660.066
6/1/2017 14:56;1.027.419.355;1.552.069.325;2.641.999.969;1.040.828.341;24.445;2.483.999.958;3.521.497.433;3.151.873.207;3.228.178.628
6/1/2017 15:01;1.246.774.194;1.908.955.802;2.640.499.964;1.040.825.829;24.345;2.534.500.008;3.483.845.585;3.143.278.931;3.196.943.391
6/1/2017 15:06;2.641.935.484;1.486.140.685;2.632.999.935;1.040.807.241;24.165;2.566.999.998;3.471.526.886;314.753.472;3.182.355.303
6/1/2017 15:11;2.451.612.903;1.310.611.506;2.629.999.924;1.040.820.805;24.185;2.601.500.006;3.443.836.756;3.141.981.234;3.158.550.329
6/1/2017 15:16;2.624.193.548;1.124.868.609;2.620.500.069;1.040.706.263;24.075;2.635.999.966;3.423.359.182;3.143.209.808;314.590.945
6/1/2017 15:21;2.333.870.968;1.475.796.628;2.619.500.074;1.040.742.434;24.16;2.661.500.044;3.391.122.438;3.127.213.192;3.129.175.101
6/1/2017 15:26;2.924.193.548;1.735.780.055;2.611.500.044;1.040.695.713;24.025;2.691.999.998;3.365.997.608;3.124.742.529;3.124.171.687
6/1/2017 15:31;260.483.871;1.770.184.519;2.611.000.042;1.040.654.016;23.825;2.703.500.013;3.348.786.508;3.117.384.373;3.116.716.867
6/1/2017 15:36;2.438.709.677;3.746.707.101;2.602.000.008;1.040.612.319;23.95;2.730.499.983;3.322.728.116;3.110.046.249;3.114.231.928
6/1/2017 15:41;170;5.127.950.468;2.602.000.008;1.040.538.469;23.88;2.733.999.987;3.313.026.915;3.115.027.894;3.116.743.695
6/1/2017 15:46;105.483.871;5.780.217.763;26;1.040.467.634;24.015;2.650.499.964;3.460.269.534;3.213.794.767;3.199.687.153
6/1/2017 15:51;1.070.967.742;3.450.743.991;258.699.995;1.040.440.506;23.95;2.538.499.975;3.514.551.308;3.222.015.256;327.499.911
6/1/2017 15:56;1.540.322.581;3.105.091.511;2.582.999.935;1.040.370.675;23.655;2.571.000.004;3.442.031.834;320.334.429;3.284.906.193
6/1/2017 16:01;1.124.193.548;3.487.769.582;2.582.999.935;1.040.373.187;23.71;2.587.499.952;3.338.452.844;309.783.835;3.266.958.682
6/1/2017 16:06;1.024.193.548;3.973.934.199;2.581.999.931;104.035.259;23.875;2.603.000.011;330.800.684;3.085.073.803;3.251.003.631
6/1/2017 16:11;2.441.935.484;5.029.762.001;2.588.999.958;1.040.309.887;23.96;262.250.001;3.281.886.463;3.068.738.277;3.233.426.357
6/1/2017 16:16;2.553.225.806;6.525.142.236;258.949.996;1.040.206.398;23.805;263.699.995;3.261.690.337;305.727.681;3.217.704.826
6/1/2017 16:21;3.090.322.581;6.637.238.017;2.589.999.962;1.040.119.989;23.83;2.663.999.996;3.230.503.757;3.027.409.155;319.869.692
6/1/2017 16:26;2.135.483.871;434.635.373;2.591.999.969;104.008.231;23.665;2.680.500.011;3.211.463.128;3.027.928.855;319.348.563
6/1/2017 16:31;2.603.225.806;4.631.410.718;2.587.499.952;1.040.028.054;23.54;2.690.499.964;3.192.607.818;3.016.622.956;3.191.767.313
6/1/2017 16:36;2.241.935.484;4.976.477.412;2.584.999.943;1.040.088.339;23.485;2.697.999.992;3.185.350.457;3.006.519.175;3.191.767.313
6/1/2017 16:41;2.872.580.645;525.884.188;2.584.499.941;1.040.130.539;23.615;27.125;3.169.740.985;3.004.233.518;3.192.658.076
6/1/2017 16:46;2.022.580.645;5.431.268.225;2.594.999.981;1.040.173.241;23.645;2.711.500.015;3.168.421.887;2.999.460.285;3.196.943.391
6/1/2017 16:51;280.483.871;5.570.931.471;2.594.999.981;1.040.193.336;23.69;2.719.999.981;3.156.178.651;2.995.304.611;3.193.499.715
6/1/2017 16:56;2.119.354.839;5.660.270.366;2.598.999.996;1.040.130.539;23.73;2.739.999.981;3.141.098.966;2.974.726.544;3.190.056.039
6/1/2017 17:01;1.561.290.323;2.113.362.722;2.594.999.981;103.997.229;23.66;2.674.999.952;3.211.596.666;3.035.311.597;3.227.546.777
6/1/2017 17:06;1.027.419.355;3.513.665.358;2.576.999.979;1.039.988.868;23.54;2.586.000.032;3.376.015.137;3.135.975.655;3.313.850.227
6/1/2017 17:11;100;4.741.036.444;2.571.000.061;1.039.884.374;23.58;2.533.000.011;3.512.588.424;3.203.672.252;3.360.656.592
6/1/2017 17:16;1.041.935.484;6.221.036.765;2.571.000.061;1.039.924.564;23.48;2.489.999.962;3.612.761.775;3.258.768.819;3.407.623.047
